conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2d0daae-2aa1-40cc-99e2-b340b02f97d3,Produktdatenmanagement,released,knowledge,cross-sector,,"Verwendung von Software zur Erfassung aller Informationen über ein Produkt, wie technische Spezifikationen, Zeichnungen, Entwurfsspezifikationen und Produktionskosten.",http://data.europa.eu/esco/isced-f/0413,Management und Verwaltung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2fb1ee4-fbf9-4690-b677-3e6ff7cfdc48,IuK-Anfragen testen,released,skill/competence,occupation-specific,,"Bewerten, ob die entwickelten Abfragen zur Ausgabe korrekter Daten und zur Ausführung korrekter Schritte führen.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,Installation von Bauelementen aus Holz und Metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3201e73-ef4d-447d-ac9b-b18e45f35eea,Satelliten überwachen,released,skill/competence,occupation-specific,,Analyse der Bodensysteme und Untersuchung irregulärer Verhaltensweisen von Satelliten. Entwickeln und erforderlichenfalls Umsetzen geeigneter Korrekturmaßnahmen.,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,Installation von Bauelementen aus Holz und Metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e36c1f47-3913-4d35-a6ae-fd9a7243483f,Lüftungsnetzwerke entwerfen,released,skill/competence,sector-specific,,"Entwerfen von Lüftungsnetzwerken. Vorbereitung und Planung der Lüftungseinrichtungen mittels spezieller Software. Konstruktion von Heizungs- oder Kühlanlagen, soweit erforderlich. Verbesserung der Effizienz des Lüftungsnetzwerks zwecks Senkung des Energieverbrauchs, unter Berücksichtigung des Zusammenspiels zwischen einem Niedrigstenergiegebäude, seiner Nutzung und der richtigen Lüftungsstrategie.
	",http://data.europa.eu/esco/skill/6caa915b-b80d-4b43-8bbc-54914e0d5032 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,Grubenbewetterung steuern | Entwurf von Strukturen oder Einrichtungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3840f20-1928-4d07-944c-d2dd2ae5cbba,musikalische Ideen bewerten,released,skill/competence,sector-specific,,"Erprobung verschiedener Schallquellen, Verwendung von Synthesizern und Computersoftware, kontinuierliche Erforschung und Bewertung musikalischer Ideen und Konzepte.",http://data.europa.eu/esco/skill/d12a1be6-d916-436d-8274-ad97b5f24415,Komponieren von Musik
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3eb64db-bc0b-4cc0-bd31-5feb94b2ef50,Änderung bei der Bearbeitung von Texten verfolgen,released,skill/competence,cross-sector,,"Verfolgen von Änderungen wie Korrekturen von Grammatik und Rechtschreibung, Ergänzungen und anderen Modifikationen bei der Bearbeitung (digitaler) Texte.",http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,Verfassen technischer Dokumentation oder akademischer Schriften
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e43084e8-6e3d-4649-93e9-2455ff53bc84,Datenblätter für Bohrungen erstellen,released,skill/competence,occupation-specific,,"Erstellung der Datenblätter, Auflistung aller relevanten Informationen über ein Bohrloch, einschließlich Standort, geologische Eigenschaften, Art der Ressourcen, Temperaturen und verschiedene Analysen in Abhängigkeit von der Tiefe.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,Eingeben und Verarbeiten von Informationen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e439742d-558d-4f52-885e-afdc740b48cf,"Daten, Informationen und digitale Inhalte durchsehen, recherchieren und filtern",released,skill/competence,cross-sector,,"Formulieren des Informationsbedarfs; Recherche von Daten, Informationen und Inhalten in einem digitalen Umfeld, Aufrufen der Daten und Navigieren zwischen den Daten. Entwerfen und Aktualisieren persönlicher Suchstrategien.",http://data.europa.eu/esco/skill/629685b8-5f9e-4522-8cff-b3e2c4ec625a | http://data.europa.eu/esco/skill/258fea29-09db-4918-8235-0d7d529cd31c,"Verarbeitung digitaler Daten | Browsen, Suchen und Filtern digitaler Daten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038,Hadoop,released,knowledge,sector-specific,,"Open-Source-Framework zur Speicherung, Analyse und Verarbeitung von Daten, das in erster Linie aus den Komponenten des MapReduce und Hadoop Distributed File System (HDFS) besteht und die Verwaltung und Analyse großer Datensätze unterstützt.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,Entwicklung und Analyse von Software und Anwendungen | Softwarerahmen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e464363b-8346-421d-9035-52118b76d8c8,Bioinformatik,released,knowledge,sector-specific,,"Interdisziplinärer Wissenschaftsbereich, dessen Schwerpunkt auf der Verwendung von Datenanalysen und Theorien zur Untersuchung biologischer Systeme liegt, die im Rahmen von Experimenten entwickelt wurden.
	",http://data.europa.eu/esco/isced-f/0588,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Naturwissenschaften, Mathematik und Statistik"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,Grundlagen der künstlichen Intelligenz,released,knowledge,sector-specific,Grundlagen der Automatisierung intelligenten Verhaltens | Grundlage der künstlichen Intelligenz | Theorien zur künstlichen Intelligenz | Prinzipien der künstlichen Intelligenz | Grundsätze der künstlichen Intelligenz,"Theorien, angewandte Grundsätze, Architekturen und Systeme der künstlichen Intelligenz, wie intelligente Agenten, Multiagentensysteme, Expertensysteme, regelbasierte Systeme, neuronale Netze, Ontologien und Erkenntnistheorien.",http://data.europa.eu/esco/isced-f/0619,Informations- und Kommunikationstechnologien – nirgendwo sonst klassifiziert
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4d34eaf-742e-4bba-801d-e8d617f1f419,Paketierpresse bedienen,released,skill/competence,occupation-specific,,"Einschalten, Bedienen und Überwachen computergesteuerter Paketierpressen.",http://data.europa.eu/esco/skill/7ec00c15-c9bb-4b74-9b8b-681424e9ea2c,Betrieb von Verpackungsmaschinen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4d90d50-bd28-4a0c-a3a7-d4963e2a307a,Radarbilder untersuchen,released,skill/competence,cross-sector,,Analyse von Radarbildern zur Untersuchung von Phänomenen auf der Erdoberfläche.,http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe | http://data.europa.eu/esco/skill/77e167dc-70e6-4408-9718-019a4b9e96d9,Durchführung kriminaltechnischer und polizeilicher Untersuchungen | Bilder analysieren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5609f89-0daf-40bb-bd6b-94f5d7498131,IKT-Markt,released,knowledge,sector-specific,,"Prozesse, Stakeholder und Dynamik der Waren- und Dienstleistungskette auf dem IKT-Markt.",http://data.europa.eu/esco/isced-f/0414,Marketing und Werbung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,SAS Data Management,released,knowledge,sector-specific,,"Vom Softwareunternehmen SAS entwickeltes Tool zur Integration von Informationen aus mehreren Anwendungen, die von Organisationen erstellt und gepflegt werden, in eine konsistente und transparente Datenstruktur.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,Werkzeuge für Extraktion Transformation und Laden von Daten | Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,Firewall einrichten,released,skill/competence,sector-specific,,"Herunterladen, Installieren und Aktualisieren eines Netzwerksicherungssystems, das den unbefugten Zugang zu einem privaten Netzwerk verhindern soll.",http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,digitale Sicherheitsmaßnahmen anwenden | Schützen von IKT-Geräten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5beeff8-7c98-490a-ae2c-16fbb6a87305,Schlüssel zum Schutz der Daten verwalten,released,skill/competence,sector-specific,,"Auswahl geeigneter Authentifizierungs- und Autorisierungsmechanismen. Entwurf, Implementierung und Fehlerbehebung bei der Schlüsselverwaltung und -verwendung. Entwurf und Implementierung einer Datenverschlüsselungslösung bei der Speicherung und bei der Übertragung.
	",http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13 | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,Systemsicherheit verwalten | Schützen von IKT-Geräten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,CSS,released,knowledge,sector-specific,,"Die Computersprache CSS ist eine Stylesheet-Sprache, die das Erscheinungsbild strukturierter Dokumente festlegt. Diese Dokumente müssen die stilistischen Elemente (Schriftart, Farbe und Layout) aus den Stylesheet-Vorlagen übernehmen.",http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794 | http://data.europa.eu/esco/isced-f/0612,Stylesheet-Sprachen | Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6262391-ffda-4b8e-9f5c-89cf1a0e7384,Audiovisuelle Ausrüstung,released,knowledge,sector-specific,,Merkmale und Verwendung verschiedener Tools zur Stimulierung des Sehsinns und des Hörsinns.,http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e63da991-d405-4463-9874-3555c80082d9,2D-Zeichnung erstellen,released,skill/competence,cross-sector,,Erstellung einer Zeichnung unter Verwendung einer Reihe digitaler Werkzeuge.,http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,Künstlerische Gestaltung oder Darbietungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e665d919-f28d-4ac4-adf0-8903ac66540e,Konstruktionspläne ausarbeiten,released,skill/competence,cross-sector,,Ausarbeiten von Konstruktionsplänen unter Verwendung des computergestützten Designs (CAD); Einhalten der Kostenvoranschläge; Anberaumen und Durchführen von Besprechungen mit Kunden.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,Entwurf von Strukturen oder Einrichtungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,Lieferanten von Softwarekomponenten,released,knowledge,sector-specific,,"Anbieter, die die erforderlichen Softwarekomponenten liefern können.",http://data.europa.eu/esco/isced-f/0613,Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e743a3f3-ba4a-4dab-99a6-6321dba6b502,Managementdienste für aktuelle flugtechnische Informationen aufrechterhalten,released,skill/competence,occupation-specific,,"Aufrechterhalten von Managementdiensten für aktuelle flugtechnische Informationen, z. B. Luftfahrtdaten, Diagramme und Veröffentlichungen.",http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56 | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,Managementdienste für flugtechnische Informationen verwalten | bezüglich geltender Vorschriften auf dem Laufenden bleiben | Informationsmanagement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32,Content-Entwicklungsprozesse,released,knowledge,cross-sector,,"Spezialtechniken zur Gestaltung, Erstellung, Kompilierung, Bearbeitung und Gliederung digitaler Inhalte wie Text, Grafiken und Videos zur Veröffentlichung.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e79dab00-fe87-48f2-b8cc-f48b68bc7f35,WhiteHat Sentinel,released,knowledge,sector-specific,,"Spezielles IKT-Werkzeug, das Sicherheitslücken des Systems auf potenziell unberechtigten Zugriff auf Systeminformationen testet und vom Softwareunternehmen WhiteHat Security entwickelt wurde.",http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436 | http://data.europa.eu/esco/isced-f/0613,Werkzeug für Penetrationstests | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,3D-Bilder rendern,released,skill/competence,cross-sector,,Verwendung spezieller Werkzeuge zur Umwandlung von 3D-Drahtmodellen in 2D-Bilder mit fotorealistischen 3D-Effekten oder nicht fotorealistisches Rendern auf einem Computer.,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85 | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/1859883d-c047-4fe1-8e74-7bb4385d6ad2 | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,3D-Grafiksoftware anwenden | digitale Bilder erstellen | 3D-Bildgebungsverfahren anwenden | Kreieren von Auslagen und Dekorationen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,released,knowledge,sector-specific,,"Nicht relationale NoSQL-Unternehmensdatenbank zur Erstellung, Aktualisierung und Verwaltung großer Mengen von in der Cloud gespeicherten unstrukturierten Daten, die Funktionen wie Semantik, flexible Datenmodelle und Hadoop-Integration zur Verfügung stellt.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,Datenbankmanagementsysteme | Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e81d7bed-b7c7-41bf-a30a-e3201e8f09b3,Audio-Mastering,released,knowledge,sector-specific,,"Postproduktion von Tonaufnahmen, bei dem das fertig aufgezeichnete Audiomaterial auf ein Datenspeichergerät übertragen wird, von dem es kopiert wird.",http://data.europa.eu/esco/skill/5ad2c837-d032-4803-aa4a-322a54936636 | http://data.europa.eu/esco/isced-f/0211,Originalplattenherstellung | Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e842ed4c-23c1-4c29-b1b1-b490889db735,Navigationsrouten zeichnen,released,skill/competence,sector-specific,,Zeichnen der Navigationsrouten unter Aufsicht eines Ersten Nautischen Schiffsoffiziers. Bedienen eines Schiffsradars oder eines elektronischen Seekartendarstellungs- und Informationssystems.,http://data.europa.eu/esco/skill/e46186e4-c784-4122-9828-4881c01bfae0 | http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8,Routen planen | Bedienen von Wasserfahrzeugen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,Robotik,released,knowledge,cross-sector,,"Technisches Fachgebiet, das die Konstruktion, den Betrieb, die Fertigung und die Anwendung von Robotern umfasst. Die Robotik ist Bestandteil des Maschinenbaus, der Elektrotechnik und der Informatik und überschneidet sich mit Mechatronik und Automatisierungstechnik.",http://data.europa.eu/esco/isced-f/0714,Elektronik und Automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (Computerprogrammierung),released,knowledge,sector-specific,,"Techniken und Grundsätze der Softwareentwicklung wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in Pascal.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,Computerprogrammierung | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8bae3fe-6d8d-457e-a20b-6f8eea4d5402,Audiogeräte live bedienen,released,skill/competence,sector-specific,,Bedienen des Soundsystems und der Audiogeräte bei Proben oder bei einer Live-Aufführung.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,Bedienen von audiovisuellen Geräten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8dd9cc1-c83d-45ec-a7b0-e3727ab90336,bewegte Bilder schaffen,released,skill/competence,sector-specific,,Erschaffen und Entwickeln von zweidimensionalen und dreidimensionalen bewegten Bildern und Animationen.,http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03,Kreieren von Auslagen und Dekorationen | digitale Bilder erstellen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,selbstbewegenden Roboter aufbauen,released,skill/competence,cross-sector,selbstbewegenden Roboter bauen,"Aufbauen und Programmieren eines selbstbewegenden Roboters, der an maschinellen Prozessen beteiligt ist und die menschliche Arbeit ergänzt, z. B. eines sechsachsigen Automobilroboters.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,Nutzung digitaler Tools für die Steuerung von Maschinen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ac6d35-0219-44c3-b488-bfd14923d09f,Software für Schnittmuster verwenden,released,skill/competence,sector-specific,,"Verwendung von Software für Schnittmuster zur Herstellung von Bekleidung, konfektionierten Textilwaren und Textilprodukten. Festlegung geeigneter Muster für reproduzierbare Produkte in der Software unter Berücksichtigung von Größen und Formen.",http://data.europa.eu/esco/skill/2ac79be0-1f66-48da-84a6-2d294179927f | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,Bekleidungsmuster erstellen | Nutzung digitaler Tools für die Steuerung von Maschinen
