conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6d97f20a-88b5-49b2-b34e-4c4476e535a6,skill/competence,cross-sector,reparierte Reifen kontrollieren,,,released,2016-12-20T18:13:07Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Überprüfen der abgerauten und vollständig vulkanisierten Reifen, um etwaige Mängel festzustellen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6d981c38-4307-4cd3-b594-88fb9df95992,skill/competence,occupation-specific,Sportbälle aufpumpen,Sportbälle aufblasen,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Positionieren des Balls in einer Stahlform, Einführen der Ventilnadel der Pumpe in das Ventil des Balls und Aufpumpen, bis der gewünschte Druck erreicht ist."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6d9edaad-7404-413e-856e-dacde984052a,skill/competence,cross-sector,Nothalte üben,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Üben von Nothalten. Kenntnis des Zusammenspiels mit Antiblockiersystemen (ABS), da diese vor einem Nothalt deaktiviert werden müssen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6d9f05ed-9ada-4604-9670-2df3bb439050,skill/competence,sector-specific,Stoffe unterscheiden,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Erkennen der Unterschiede von Stoffen. Bewerten von Stoffen anhand ihrer Eigenschaften und ihrer Verwendung in der Bekleidungsherstellung.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6d9f73cd-cccc-4d72-89bd-85b3ac4393b0,skill/competence,sector-specific,Verfahren in Rechtssachen beaufsichtigen,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Beaufsichtigen der Verfahren während oder nach einer Rechtssache, um sicherzustellen, dass sie im Einklang mit den gesetzlichen Bestimmungen durchgeführt wurden, dass der Fall vor seinem Abschluss ordnungsgemäß bearbeitet wurde, dass keine Fehler unterlaufen sind und dass im Verlauf des Verfahrens von der Eröffnung bis zum Abschluss alle notwendigen Schritte unternommen wurden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6da25bcb-e854-4a19-83de-5d4957e5f7a4,skill/competence,cross-sector,Cross-Reference-Tools zur Produktidentifizierung anwenden,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Anwenden von Cross-Reference-Tools und -Programmen, Auflisten von Dateinamen und Zeilennummern, um Teilenummern, Beschreibungen und den Lieferanten als Bezugsquelle und Herkunftsnachweis zu identifizieren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6da47d77-3c16-445d-99d7-c31cf1608a75,skill/competence,sector-specific,Radierungen maßstabsgetreu verkleinern,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills",Durchführen einer Maßstabverkleinerung und Einstellen des Pantografen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6db1bd36-fc47-4103-8401-81d4d99360b3,knowledge,cross-sector,Farb- und Lackarten,,,released,2023-12-01T12:00:42.228Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Farb-, Lack- und Chemikalienarten, die in ihrer Zusammensetzung verwendet werden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6db3ac8e-8636-4ced-965b-75e35c3193c3,knowledge,cross-sector,Ästhetik,,,released,2023-04-06T15:03:54.827Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Eine Reihe von Grundsätzen, anhand derer etwas als ansprechend und schön angesehen wird."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6db79530-d479-4cd8-b1e1-d71d386421fd,skill/competence,occupation-specific,Freinet-Lehrmethoden anwenden,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Unterrichten von Schülern unter Anwendung der Freinet-Lehrmethoden, wie forschendes Lernen, Interessenschwerpunkte, kooperatives Lernen, Arbeitspädagogik und natürliche Methode."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6dbf93ce-2e5d-4116-a9f5-5468968d59f2,skill/competence,sector-specific,mit Devisen handeln,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Kauf oder Verkauf von Devisen oder Währungen auf dem Devisenmarkt auf eigene Rechnung oder im Auftrag eines Kunden oder eines Instituts, um Gewinn zu erzielen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6dc07684-8d6b-480f-9c6f-5827032da9f8,skill/competence,cross-sector,Reifen zur Vulkanisierung vorbereiten,Reifen zur Vulkanisation vorbereiten,,released,2016-12-20T18:11:09Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Vorbereitung von Reifen zur Vulkanisierung durch Aufbringen der Laufflächen aus Kautschuk auf die bereits abgerauten Karkassen der Reifen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6dc2dfac-3e21-44dd-a71c-9a1c8fe2514c,skill/competence,cross-sector,selbstständig operative Entscheidungen treffen,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Unverzügliches Treffen operativer Entscheidungen, gegebenenfalls ohne Rücksprache mit anderen, unter Berücksichtigung der Umstände sowie der einschlägigen Verfahren und Rechtsvorschriften. Selbstständiges Ermitteln der für eine bestimmte Situation am besten geeigneten Option."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6dc4bab9-1982-4d5a-b8b6-14c3cfd32c31,knowledge,sector-specific,Sanitätstechnologie,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills",Merkmale und Verwendung von Arzneimitteln und Ausrüstungen aus dem Bereich Sanitätstechnologie.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6dce7757-c416-4cec-bd2e-9f2319438c48,skill/competence,cross-sector,in unsicherer Umgebung gelassen bleiben,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Zurechtkommen in unsicheren Umgebungen, in denen die Beschäftigten z. B. Folgendem ausgesetzt sind: Staub, rotierenden Maschinen, heißen Oberflächen, Gefrier- und Kühlräumen, Lärm, nassen Böden und sich bewegenden Hebevorrichtungen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6dd4ce8c-1813-429d-9f06-3382c4833ca3,skill/competence,sector-specific,Beschaffungsbedarf bewerten,"Ermittlung des Beschaffungsbedarfs
Beschaffungsbedarf ermitteln",,released,2020-12-09T21:56:09.041Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Ermitteln der grundlegenden Bedürfnisse der Organisation und der Endnutzer in Bezug auf den Beschaffungsgegenstand, einschließlich der möglichen Auswirkungen in Bezug auf das Preis-Leistungs-Verhältnis oder die Umweltauswirkungen. Zusammenarbeit mit internen und externen Interessenträgern, um deren Bedürfnisse zu ermitteln und die ermittelten Bedürfnisse in die Beschaffungsplanung von Lieferungen und Dienstleistungen im Einklang mit dem Budgetplan der Organisation umzusetzen.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6de1dfc0-4dc3-45c5-8dde-d669d33bbc4a,knowledge,occupation-specific,Neuropathologie,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Die Art, wie das periphere und das zentrale Nervensystem auf Tumoren, Infektionen oder Entzündungen sowie auf immunvermittelte Mechanismen reagiert."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e07db2d-a346-4388-af3f-6132d6be5536,skill/competence,cross-sector,Anträge auf Sozialversicherungsleistungen prüfen,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Prüfung der Anträge von Bürgern auf Sozialversicherungsleistungen, indem Unterlagen geprüft, der Bürger befragt und einschlägige Rechtsvorschriften untersucht werden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e0cc337-e95a-4686-932c-303e1d3fb0df,skill/competence,occupation-specific,Tonspuren übersetzen,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Genaues Anhören der Tonspuren, um den Songtext zu übersetzen, und Verstehen des Rhythmus, um Untertitel zu erstellen, die die Kernaussage der Musik wiedergeben."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e0e1512-eaa9-4d83-8e3c-682a2be9b58a,skill/competence,sector-specific,Kautschukmischvorrichtungen bedienen,Kautschukmischanlage bedienen,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Bedienen des Innenmischers und der Zweiwalzenmühle zum Mischen der Rohstoffe, um trockene Gummiprodukte herzustellen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e16c525-3985-496f-a167-a877aa659e1a,skill/competence,sector-specific,gasbeheizten Ofen für das Rösten von Malz kontrollieren,,,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Anzünden und Kontrollieren des gasbeheizten Ofens, der die Malzdarren beheizt."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e198337-7baf-4b91-befa-15417820449a,skill/competence,occupation-specific,zur Bierpräsentation beraten,zur Präsentation von Bier beraten,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Beraten zur Bierpräsentation, zur Etikettierung und zum Image von Bier entsprechend dem Geschmack und der Wahrnehmung des Kunden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e19c179-3b5f-4c43-b6f5-16ce05b5e548,knowledge,cross-sector,Ozeanografie,"Meereskunde
Ozeanographie",,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Wissenschaftliche Disziplin, die ozeanische Phänomene wie Meeresorganismen, Plattentektonik und die Geologie des Meeresbodenbodens untersucht."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e1afa70-3055-4e71-8b56-628d77dcb3ed,skill/competence,occupation-specific,Zustand stationär aufgenommener Tiere überwachen,Zustand hospitalisierter Tiere überwachen,,released,2017-01-23T10:40:32Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Überwachung stationär aufgenommener Tiere und angemessene Anpassung in Bereichen wie Ernährung, Hygiene und Schmerzbehandlung."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e250b10-f197-4045-b9c5-53837b044554,knowledge,sector-specific,"Textilerzeugnisse, textile Halbwaren und Rohstoffe",,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Angebotene Textilerzeugnisse, textile Halbwaren und Rohstoffe, ihre Funktionen, Eigenschaften sowie gesetzliche und aufsichtsrechtliche Vorschriften."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e34b68e-0d61-49f2-bc4d-571c0326d857,skill/competence,cross-sector,Sensoren testen,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills",Testen von Sensoren mithilfe geeigneter Geräte. Sammeln und Auswerten von Daten. Überwachen und Bewerten der Systemleistung und bei Bedarf Ergreifen von Maßnahmen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e3862fd-4541-471b-90dc-4a60073c9a16,knowledge,cross-sector,Grundsätze der Hefefermentation,"Grundsätze der Hefefermentierung
Prinzipien der Hefefermentation
Prinzipien der Hefefermentierung
Prinzipien der Hefegärung
Grundsätze der Hefegärung",,released,2023-01-26T20:35:31.393Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Grundsätze der Hefefermentation in fermentierten Getränken wie Wein oder Bier.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e3b0762-4e5e-41dc-8f71-9a5dbd6d2076,skill/competence,sector-specific,Lizenzgebühren verwalten,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Verwalten und Prüfen von Lizenzgebühren für Dienstleistungen/Produkte, die im Rahmen von Rechten des geistigen Eigentums bereitgestellt werden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e3e5c17-0d46-4376-9928-8dbaaea27164,skill/competence,sector-specific,neue Medien konservieren,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills",Digitales Konservieren und Archivieren elektronischer Aufzeichnungen mittels modernster Technik.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e4664af-2f17-49e2-b904-4554badff1dd,knowledge,cross-sector,Sportgeschichte,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Die Vorgeschichte der Spieler und Sportler sowie die Geschichte von Sportveranstaltungen und -wettbewerben.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e47b77e-5707-4f87-914a-34251fda4926,skill/competence,sector-specific,den zu übersetzenden Text verstehen,,,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Lesen und Analysieren des Inhalts und der Themen des zu übersetzenden Textes. Der Übersetzer muss den Text verstehen, um den Inhalt bestmöglich zu übersetzen. Eine wörtliche Übersetzung ist nicht immer möglich, und der Übersetzer muss sich in der Sprache idiomatisch ausdrücken, um den Sinn des Textes bestmöglich wiederzugeben."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e4c479c-2206-4375-bf45-160f8f4711c3,skill/competence,cross-sector,Rückmeldungen zu Produkten einholen,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Einholen umfassender Rückmeldungen von internen und externen Kunden zu spezifischen Produktanforderungen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e4f264a-e2e1-42fb-9866-e64069f8b441,skill/competence,sector-specific,audiovisuelle Ausrüstung instand halten,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/skills",Durchführen von Routinewartungsarbeiten an audiovisueller Ausrüstung sowie von kleineren Reparaturen (wie Austauschen von Teilen und Kalibrieren der Instrumente) an Ausrüstung für die Ton- und Bildverarbeitung.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e4f29f5-3904-4e1e-9c5f-c158c5e197bf,skill/competence,cross-sector,Besucherinnen und Besuchern helfen,"Klientinnen und Klienten helfen
Besucherinnen und Besucher unterstützen
Gästen helfen",,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skills","Unterstützen der Besucher durch Beantworten ihrer Fragen und Bereitstellen zufriedenstellender Erklärungen, Anregungen und Empfehlungen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,knowledge,sector-specific,IKT-Kommunikationsprotokolle,"IKT-Kommunikations-Protokolle
IKT-Kommunikationsprotokoll
IKT-Datenübertragungsprotokolle
IKT-Netzwerkprotokolle
IT-Kommunikationsprotokolle",,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Das System der Regeln, die den Austausch von Informationen zwischen Computern oder anderen Geräten über Computernetzwerke ermöglichen."
